ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days in Subscription,Longterm(1) Short Term(0),Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Auto Renew On (1) Off (0),Country,User Type,Lead Platform,Email Subscriber,Subscriber(1) not (0),Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,Open Rate,Click Through Rate
29159,ESC,Limited,RENEWAL,Web,79,USD,3/13/2019,9/13/2019,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,12,0,0,0,0,0%, 
29167,ALL,Limited,INITIAL_PURCHASE,Web,105.28,USD,3/10/2020,3/10/2021,365.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
29176,ESP,Limited,RENEWAL,Web,35.97,USD,1/23/2019,7/23/2020,547.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
29177,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/15/2019,2/15/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,14,3,3,1,1,7%,33%
29179,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/8/2019,11/8/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,17,0,0,0,0,0%, 
29183,ESP,Limited,INITIAL_PURCHASE,Web,39.3,USD,10/14/2019,1/14/2020,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,19,19,1,13,1,68%,5%
29184,RUS,Limited,INITIAL_PURCHASE,Web,79,USD,11/14/2019,2/14/2020,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,3,2,2,1,1,33%,50%
29186,ESC,Limited,INITIAL_PURCHASE,Web,119,USD,11/12/2019,5/12/2020,182.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,2,1,0,1,0,50%,0%
29187,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/24/2020,6/27/2020,95.00,0.00,No,Yes,3/24/2020,3/27/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,8,0,0,0,0,0%, 
29191,POR,Limited,INITIAL_PURCHASE,Web,70.29,USD,12/5/2019,6/5/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
29199,ALL,Limited,INITIAL_PURCHASE,Web,179,USD,2/22/2020,2/22/2021,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
29204,ENG,Limited,INITIAL_PURCHASE,Web,39,USD,12/9/2019,3/9/2020,91.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,10,2,0,1,0,10%,0%
29206,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/20/2020,6/20/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,2,0,2,0,29%,0%
29218,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/8/2020,5/8/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,11,0,0,0,0,0%, 
29237,ESP,Limited,INITIAL_PURCHASE,Web,34.25,USD,7/2/2019,10/2/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,55,9,0,8,0,15%,0%
29249,ENG,Limited,RENEWAL,Web,119,USD,9/11/2019,9/11/2020,366.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,5,5,0,2,0,40%,0%
29250,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,3/12/2020,9/12/2020,184.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,5,0,0,0,0,0%, 
29262,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/6/2020,5/6/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,12,0,0,0,0,0%, 
29265,TGL,Limited,INITIAL_PURCHASE,Web,89.5,USD,11/27/2019,11/30/2020,369.00,1.00,No,Yes,11/27/2019,11/30/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,2,1,0,1,0,50%,0%
29266,ESP,Limited,RENEWAL,Web,79,USD,11/15/2019,5/15/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,4,0,3,0,75%,0%
29281,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/24/2019,12/24/2019,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,41,1,0,1,0,2%,0%
29285,DEU,Limited,RENEWAL,Web,119,USD,2/20/2019,8/20/2020,547.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,3,0,1,0,14%,0%
29294,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,6/24/2019,9/27/2021,826.00,1.00,No,Yes,6/24/2019,6/27/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
29296,FAR,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/30/2020,7/7/2020,99.00,0.00,Yes,Yes,3/30/2020,4/2/2020,On,1,US/Canada,Consumer,Web,No,0,Yes,1,1,0,1,0,100%,0%
29298,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,2/24/2020,2/24/2022,731.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,5,0,2,0,25%,0%
29299,ESP,Limited,RENEWAL,Web,35.97,USD,1/4/2020,7/4/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,2,0,2,0,25%,0%
29313,FRA,Limited,RENEWAL,Web,79,USD,12/5/2018,12/5/2019,365.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,63,0,0,0,0,0%, 
29315,ITA,Limited,INITIAL_PURCHASE,Web,39,USD,1/2/2020,4/2/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,18,10,5,3,1,17%,10%
29319,ITA,Limited,INITIAL_PURCHASE,Web,65.94,USD,7/26/2019,1/26/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,9,4,0,1,0,11%,0%
29332,RUS,Limited,RENEWAL,Web,79,USD,6/25/2019,3/28/2020,277.00,1.00,No,Yes,6/25/2019,6/28/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
29346,ESP,Limited,RENEWAL,Web,79,USD,8/12/2019,5/15/2020,277.00,1.00,No,Yes,8/12/2019,8/15/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
29348,ITA,Limited,RENEWAL,Web,35.97,USD,11/29/2019,5/29/2020,182.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,4,0,0,0,0,0%, 
29352,RUS,Limited,INITIAL_PURCHASE,Web,65.94,USD,7/8/2019,1/8/2020,184.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,No,0,Yes,31,1,0,1,0,3%,0%
29353,FRA,Limited,RENEWAL,Web,119,USD,9/3/2019,9/3/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,0,0,0,0,0%, 
29362,ESP,Limited,RENEWAL,Web,79,USD,1/23/2019,4/23/2020,456.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,13,12,0,3,0,23%,0%
29363,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,11/16/2019,11/16/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
29367,SVE,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/26/2019,10/26/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Consumer,Web,No,0,Yes,1,0,0,0,0,0%, 
29378,DEU,Limited,INITIAL_PURCHASE,Web,32.37,USD,8/29/2019,11/29/2019,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,1,0,0,0,0,0%, 
29383,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/2/2019,11/2/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,25,0,0,0,0,0%, 
29393,FRA,Limited,RENEWAL,Web,119,USD,3/23/2019,9/23/2020,550.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,6,6,0,2,0,33%,0%
29395,ESP,Limited,INITIAL_PURCHASE,Web,119,USD,7/13/2019,1/13/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
29398,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/28/2019,11/28/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,4,0,0,0,0,0%, 
29403,ALL,Limited,RENEWAL,Web,179,USD,4/14/2019,4/17/2021,734.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,0,0,0,0,0%, 
29408,JPN,Limited,INITIAL_PURCHASE,Web,65.94,USD,8/1/2019,2/1/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,18,6,2,3,1,17%,17%
29414,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/11/2020,5/11/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,6,0,0,0,0,0%, 
29415,RUS,Limited,INITIAL_PURCHASE,Web,65.94,USD,12/19/2019,6/19/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
29423,ESP,Limited,RENEWAL,Web,79,USD,3/23/2019,2/4/2020,318.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,4,0,0,0,0,0%, 
29424,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/5/2020,3/5/2021,365.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
29429,JPN,Limited,RENEWAL,Web,35.97,USD,10/8/2019,7/8/2020,274.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
29432,JPN,Limited,RENEWAL,Web,79,USD,4/23/2019,10/23/2019,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
29442,ESP,Limited,RENEWAL,Web,79,USD,4/13/2019,10/13/2019,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,41,0,0,0,0,0%, 
29444,ALL,Limited,INITIAL_PURCHASE,Web,101.87,USD,3/28/2020,3/28/2021,365.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,5,0,0,0,0,0%, 
29446,ENG,Limited,INITIAL_PURCHASE,Web,42.46,USD,11/29/2019,2/29/2020,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
29448,ARA,Limited,INITIAL_PURCHASE,Web,69.76,USD,6/25/2019,12/25/2019,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,41,2,0,2,0,5%,0%
29450,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/23/2019,10/23/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,41,0,0,0,0,0%, 
29471,ALL,Limited,INITIAL_PURCHASE,Web,102.21,USD,3/25/2020,3/25/2021,365.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,17,14,4,5,1,29%,7%
29476,ITA,Limited,INITIAL_PURCHASE,Web,70.06,USD,8/15/2019,2/15/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,1,0,0,0,0,0%, 
29477,TGL,Limited,INITIAL_PURCHASE,Web,95.88,USD,1/20/2020,1/20/2021,366.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,4,4,0,1,0,25%,0%
29478,ENG,Limited,RENEWAL,Web,35.97,USD,8/23/2019,5/26/2020,277.00,1.00,No,Yes,8/23/2019,8/26/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
29483,ESP,Limited,RENEWAL,Web,79,USD,8/3/2019,2/6/2020,187.00,1.00,No,Yes,8/3/2019,8/6/2019,On,1,Other,Consumer,Web,Yes,1,Yes,68,1,0,1,0,1%,0%
29491,ITA,Limited,RENEWAL,Web,35.97,USD,1/15/2020,7/15/2020,182.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,30,11,3,9,2,30%,18%
29498,HIN,Limited,INITIAL_PURCHASE,Web,42.46,USD,6/19/2019,9/22/2019,95.00,0.00,No,Yes,6/19/2019,6/22/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,78,0,0,0,0,0%, 
29509,ESP,Limited,INITIAL_PURCHASE,Web,69.57,USD,7/23/2019,1/23/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,5,0,0,0,0,0%, 
29513,ESP,Limited,RENEWAL,Web,35.97,USD,6/24/2019,6/24/2020,366.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,4,0,0,0,0,0%, 
29533,FAR,Limited,RENEWAL,Web,119,USD,4/5/2019,10/5/2020,549.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,2,0,2,0,100%,0%
29534,ITA,Limited,RENEWAL,Web,119,USD,2/15/2019,8/15/2020,547.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,2,0,2,0,67%,0%
29535,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/10/2020,6/10/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
29543,ALL,Limited,INITIAL_PURCHASE,Web,155.26,USD,10/15/2019,10/15/2021,731.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,1,1,0,1,0,100%,0%
29544,RUS,Limited,RENEWAL,Web,35.97,USD,6/12/2019,6/12/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,2,0,1,0,33%,0%
29560,ESP,Limited,RENEWAL,Web,79,USD,11/19/2019,5/19/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,2,0,2,0,50%,0%
29566,TGL,Limited,RENEWAL,Web,79,USD,7/17/2019,1/17/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,13,1,0,1,0,8%,0%
29568,ITA,Limited,RENEWAL,Web,35.97,USD,1/20/2020,7/20/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,5,0,3,0,38%,0%
29571,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/27/2020,5/27/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,2,0,1,0,13%,0%
29573,ALL,Limited,INITIAL_PURCHASE,Web,153.25,USD,3/30/2020,3/30/2022,730.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
29583,ESP,Limited,INITIAL_PURCHASE,Web,128.52,USD,7/5/2019,7/5/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
29585,ESP,Limited,RENEWAL,Web,35.97,USD,9/23/2019,6/23/2020,274.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,0,0,0,0,0%, 
29589,JPN,Limited,RENEWAL,Web,119,USD,1/10/2019,1/10/2020,365.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,47,0,0,0,0,0%, 
29590,ESP,Limited,RENEWAL,Web,35.97,USD,9/5/2019,6/28/2020,297.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,6,4,0,2,0,33%,0%
29595,ESP,Limited,RENEWAL,Web,35.97,USD,11/23/2019,5/23/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
29600,ESC,Limited,RENEWAL,Web,35.97,USD,1/15/2020,7/15/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,18,16,0,4,0,22%,0%
29610,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,1/4/2020,4/4/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,9,1,0,1,0,11%,0%
29611,ESP,Limited,RENEWAL,Web,119,USD,9/13/2019,9/13/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,6,5,3,3,2,50%,40%
29621,NED,Limited,INITIAL_PURCHASE,Web,38.4,USD,7/3/2019,10/3/2019,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,40,0,0,0,0,0%, 
29622,FRA,Limited,RENEWAL,Web,35.97,USD,6/16/2019,6/16/2020,366.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,5,0,0,0,0,0%, 
29625,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,2/27/2020,2/27/2021,366.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,9,2,0,1,0,11%,0%
29630,ESP,Limited,INITIAL_PURCHASE,Web,30.08,USD,6/21/2019,9/21/2019,92.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,78,0,0,0,0,0%, 
29631,ESP,Limited,RENEWAL,Web,119,USD,8/9/2019,8/9/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,5,2,0,2,0,40%,0%
29632,ESP,Limited,RENEWAL,Web,35.97,USD,1/10/2020,7/10/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,11,8,0,5,0,45%,0%
29634,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,2/12/2019,4/3/2020,416.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
29643,ESP,Limited,RENEWAL,Web,35.97,USD,12/18/2019,6/18/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
29644,CHI,Limited,RENEWAL,Web,79,USD,7/9/2019,4/9/2020,275.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,6,3,0,1,0,17%,0%
29645,ESP,Limited,RENEWAL,Web,35.97,USD,10/2/2019,7/2/2020,274.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
29654,ESP,Limited,INITIAL_PURCHASE,Web,71.46,USD,9/13/2019,3/13/2020,182.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,9,1,0,1,0,11%,0%
29675,ALL,Limited,INITIAL_PURCHASE,Web,105.37,USD,3/26/2020,3/26/2021,365.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,5,0,0,0,0,0%, 
29681,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/19/2020,6/19/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,4,3,2,1,25%,25%
29683,ESC,Limited,INITIAL_PURCHASE,Web,129.35,USD,9/15/2019,3/15/2020,182.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,14,0,0,0,0,0%, 
29690,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/24/2019,10/24/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,36,0,0,0,0,0%, 
29691,ARA,Limited,RENEWAL,Web,35.97,USD,1/6/2020,7/6/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,0,0,0,0,0%, 
29698,ESP,Limited,INITIAL_PURCHASE,Web,38.49,USD,1/31/2020,4/30/2020,90.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,67,2,0,2,0,3%,0%
29708,ESP,Limited,RENEWAL,Web,119,USD,11/5/2018,5/5/2020,547.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,1,0,0,0,0,0%, 
29714,RUS,Limited,RENEWAL,Web,79,USD,10/30/2019,4/30/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
29718,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,7/5/2019,10/5/2019,92.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,54,0,0,0,0,0%, 
29722,FRA,Limited,RENEWAL,Web,35.97,USD,1/6/2020,7/6/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,10,6,0,3,0,30%,0%
29742,TGL,Limited,INITIAL_PURCHASE,Web,65.94,USD,9/3/2019,3/3/2020,182.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,14,1,0,1,0,7%,0%
29744,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,8/21/2019,2/21/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,4,4,2,2,1,50%,25%
29746,KOR,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/20/2020,4/20/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,29,22,15,4,1,14%,5%
29751,ARA,Limited,RENEWAL,Web,19.99,USD,6/26/2019,3/29/2020,277.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,36,2,2,1,1,3%,50%
29752,JPN,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/31/2019,10/31/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,37,0,0,0,0,0%, 
29759,ESP,Limited,RENEWAL,Web,35.97,USD,12/24/2019,6/24/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,2,0,2,0,50%,0%
29763,ESP,Limited,RENEWAL,Web,79,USD,7/19/2019,4/30/2020,286.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,2,0,1,0,33%,0%
29767,TGL,Limited,INITIAL_PURCHASE,Web,38.43,USD,12/26/2019,6/26/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,20,15,2,5,1,25%,7%
29775,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/26/2020,6/26/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,5,0,0,0,0,0%, 
29777,FRA,Limited,INITIAL_PURCHASE,Web,37.91,USD,2/14/2020,5/14/2020,90.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,16,9,0,2,0,13%,0%
29779,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/4/2020,5/4/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,12,1,0,1,0,8%,0%
29784,ESC,Limited,RENEWAL,Web,35.97,USD,6/8/2019,6/11/2020,369.00,1.00,No,Yes,6/8/2019,6/11/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,5,3,0,2,0,40%,0%
29786,ESP,Limited,INITIAL_PURCHASE,Web,38.25,USD,3/7/2020,6/7/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
29788,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/10/2020,5/13/2020,93.00,0.00,No,Yes,2/10/2020,2/13/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,11,0,0,0,0,0%, 
29789,ENG,Limited,RENEWAL,Web,35.97,USD,4/10/2019,7/10/2020,457.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
29796,JPN,Limited,RENEWAL,Web,79,USD,6/24/2019,12/24/2019,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,30,0,0,0,0,0%, 
29800,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/25/2019,12/24/2019,90.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,51,0,0,0,0,0%, 
29804,ESP,Limited,RENEWAL,Web,119,USD,7/8/2019,7/10/2020,368.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
29806,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,1/17/2020,1/17/2021,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,5,0,0,0,0,0%, 
29807,ESP,Limited,RENEWAL,Web,74,USD,11/20/2018,9/19/2020,669.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,2,2,1,1,33%,50%
29809,EBR,Limited,INITIAL_PURCHASE,Web,79,USD,7/21/2019,10/21/2019,92.00,0.00,Yes,No,NULL,NULL,Off,0,Other,Consumer,Web,Yes,1,Yes,107,7,0,3,0,3%,0%
29811,CHI,Limited,RENEWAL,App,33.99,USD,11/1/2019,5/8/2020,189.00,1.00,No,Yes,11/1/2019,11/8/2019,On,1,US/Canada,Consumer,App,Yes,1,Yes,50,2,0,2,0,4%,0%
29812,ESP,Limited,INITIAL_PURCHASE,Web,37.81,USD,10/24/2019,1/24/2020,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,10,0,0,0,0,0%, 
29835,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/27/2019,4/27/2020,183.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,4,0,0,0,0,0%, 
29836,ESP,Limited,INITIAL_PURCHASE,Web,69.24,USD,6/29/2019,12/30/2019,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,1,0,0,0,0,0%, 
29845,FRA,Limited,RENEWAL,Web,79,USD,3/24/2019,9/24/2019,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,49,12,0,8,0,16%,0%
29846,ITA,Limited,RENEWAL,Web,35.97,USD,11/29/2019,5/29/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,23,18,16,4,2,17%,11%
29850,ESP,Limited,RENEWAL,Web,119,USD,1/24/2019,7/24/2020,547.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,6,5,0,2,0,33%,0%
29852,FRA,Limited,INITIAL_PURCHASE,Web,71.79,USD,7/18/2019,1/18/2020,184.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,25,24,1,10,1,40%,4%
